<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.02	10:00:00	156.671	156.822	156.662	156.685	2100	0	10
2025.01.02	10:15:00	156.686	156.686	156.461	156.531	1402	0	10
2025.01.02	10:30:00	156.532	156.643	156.490	156.581	2687	0	3
2025.01.02	10:45:00	156.580	156.820	156.553	156.778	3417	0	19
2025.01.02	11:00:00	156.777	156.912	156.745	156.773	2993	0	6
2025.01.02	11:15:00	156.775	156.856	156.745	156.809	1408	0	9
2025.01.02	11:30:00	156.809	156.849	156.774	156.836	770	0	10
2025.01.02	11:45:00	156.829	156.856	156.777	156.785	572	0	10
2025.01.02	12:00:00	156.792	156.937	156.784	156.922	808	0	9
2025.01.02	12:15:00	156.920	156.974	156.825	156.874	1118	0	10
2025.01.02	12:30:00	156.873	156.983	156.863	156.950	1003	0	9
2025.01.02	12:45:00	156.947	157.164	156.947	157.134	1389	0	0
2025.01.02	13:00:00	157.133	157.183	157.051	157.141	1291	0	0
2025.01.02	13:15:00	157.140	157.271	157.108	157.262	1062	0	0
2025.01.02	13:30:00	157.262	157.278	157.199	157.246	1101	0	0
2025.01.02	13:45:00	157.246	157.286	157.161	157.204	919	0	0
2025.01.02	14:00:00	157.204	157.216	157.099	157.136	949	0	0
2025.01.02	14:15:00	157.136	157.143	157.076	157.141	771	0	0
2025.01.02	14:30:00	157.141	157.192	157.089	157.142	1290	0	0
2025.01.02	14:45:00	157.141	157.152	157.016	157.078	1019	0	0
2025.01.02	15:00:00	157.076	157.123	156.968	157.018	1116	0	0
2025.01.02	15:15:00	157.018	157.053	156.818	156.851	1225	0	0
2025.01.02	15:30:00	156.851	157.237	156.756	156.762	2478	0	0
2025.01.02	15:45:00	156.764	156.915	156.717	156.827	2213	0	0
2025.01.02	16:00:00	156.815	157.097	156.786	157.016	2059	0	0
2025.01.02	16:15:00	157.017	157.049	156.677	156.756	2010	0	0
2025.01.02	16:30:00	156.754	156.954	156.636	156.892	2429	0	0
2025.01.02	16:45:00	156.892	157.116	156.891	157.023	1938	0	0
2025.01.02	17:00:00	157.029	157.139	156.951	157.018	2480	0	0
2025.01.02	17:15:00	157.017	157.019	156.783	156.994	2570	0	0
2025.01.02	17:30:00	156.994	157.163	156.970	157.046	2340	0	0
